user_id,car_id,interaction
66,35,0.0
67,35,0.0
68,35,0.0
69,35,0.0
70,35,0.0
71,35,0.0
72,35,0.0
73,35,0.0
74,35,0.0
0,40,0.0
1,40,0.0
2,40,1.0
3,40,0.0
4,40,0.0
5,40,0.0
6,40,0.0
7,40,0.0
8,40,0.0
9,40,0.0
10,40,0.0
11,40,0.0
12,40,0.0
13,40,0.0
14,40,0.0
15,40,0.0
16,40,0.0
17,40,0.0
18,40,0.0
19,40,0.0
20,40,0.0
21,40,0.0
22,40,0.0
23,40,0.0
24,40,0.0
25,40,0.0
26,40,0.0
27,40,0.0
28,40,0.0
29,40,0.0
30,40,0.0
31,40,0.0
32,40,0.0
33,40,0.0
34,40,0.0
35,40,0.0
36,40,0.0
37,40,0.0
38,40,0.0
39,40,0.0
40,40,0.0
41,40,0.0
42,40,0.0
43,40,0.0
44,40,0.0
45,40,0.0
46,40,0.0
47,40,0.0
48,40,0.0
49,40,0.0
50,40,0.0
51,40,0.0
52,40,0.0
53,40,0.0
54,40,0.0
55,40,0.0
56,40,0.0
57,40,0.0
58,40,0.0
59,40,0.0
60,40,0.0
61,40,0.0
62,40,0.0
63,40,0.0
64,40,0.0
65,40,0.0
66,40,0.0
67,40,0.0
68,40,0.0
69,40,0.0
70,40,0.0
71,40,0.0
72,40,0.0
73,40,0.0
74,40,0.0
0,45,0.0
1,45,0.0
2,45,0.0
3,45,0.0
4,45,0.0
5,45,0.0
6,45,1.0
7,45,0.0
8,45,0.0
9,45,0.0
10,45,0.0
11,45,0.0
12,45,0.0
13,45,0.0
14,45,0.0
15,45,1.0
16,45,0.0
17,45,0.0
18,45,0.0
19,45,0.0
20,45,0.0
21,45,0.0
22,45,0.0
23,45,1.0
24,45,0.0
25,45,0.0
26,45,0.0
27,45,0.0
28,45,0.0
29,45,0.0
30,45,0.0
31,45,0.0
32,45,0.0
33,45,0.0
34,45,0.0
35,45,0.0
36,45,1.0
37,45,1.0
38,45,0.0
39,45,0.0
40,45,1.0
41,45,0.0
42,45,0.0
43,45,0.0
44,45,0.0
45,45,0.0
46,45,0.0
47,45,1.0
48,45,0.0
49,45,0.0
50,45,0.0
51,45,1.0
52,45,0.0
53,45,0.0
54,45,0.0
55,45,0.0
56,45,0.0
57,45,0.0
58,45,0.0
59,45,1.0
60,45,0.0
61,45,0.0
62,45,0.0
63,45,0.0
64,45,0.0
65,45,0.0
66,45,0.0
67,45,0.0
68,45,0.0
69,45,0.0
70,45,0.0
71,45,0.0
72,45,1.0
73,45,0.0
74,45,0.0
0,50,0.0
1,50,1.0
2,50,0.0
3,50,0.0
4,50,0.0
5,50,0.0
6,50,0.0
7,50,0.0
8,50,0.0
9,50,0.0
10,50,0.0
11,50,0.0
12,50,0.0
13,50,0.0
14,50,0.0
15,50,0.0
16,50,0.0
17,50,0.0
18,50,0.0
19,50,0.0
20,50,0.0
21,50,0.0
22,50,0.0
23,50,0.0
24,50,0.0
25,50,0.0
26,50,0.0
27,50,0.0
28,50,0.0
29,50,0.0
30,50,0.0
31,50,0.0
32,50,0.0
33,50,0.0
34,50,0.0
35,50,0.0
36,50,0.0
37,50,0.0
38,50,0.0
39,50,0.0
40,50,0.0
41,50,0.0
42,50,0.0
43,50,0.0
44,50,0.0
45,50,0.0
46,50,0.0
47,50,0.0
48,50,0.0
49,50,0.0
50,50,0.0
51,50,0.0
52,50,0.0
53,50,0.0
54,50,0.0
55,50,0.0
56,50,0.0
57,50,0.0
58,50,0.0
59,50,0.0
60,50,0.0
61,50,0.0
62,50,0.0
63,50,0.0
64,50,0.0
65,50,0.0
66,50,0.0
67,50,0.0
68,50,0.0
69,50,0.0
70,50,0.0
71,50,0.0
72,50,0.0
73,50,0.0
74,50,0.0
0,59,1.0
1,59,0.0
2,59,0.0
3,59,0.0
4,59,0.0
5,59,0.0
6,59,0.0
7,59,0.0
8,59,0.0
9,59,0.0
10,59,1.0
11,59,0.0
12,59,0.0
13,59,0.0
14,59,0.0
15,59,0.0
16,59,1.0
17,59,0.0
18,59,0.0
19,59,0.0
20,59,0.0
21,59,0.0
22,59,0.0
23,59,0.0
24,59,0.0
25,59,1.0
26,59,0.0
27,59,1.0
28,59,0.0
29,59,0.0
30,59,0.0
31,59,1.0
32,59,0.0
33,59,0.0
34,59,0.0
35,59,1.0
36,59,0.0
37,59,0.0
38,59,0.0
39,59,0.0
40,59,0.0
41,59,0.0
42,59,1.0
43,59,0.0
44,59,0.0
45,59,1.0
46,59,0.0
47,59,0.0
48,59,0.0
49,59,1.0
50,59,0.0
51,59,0.0
52,59,0.0
53,59,0.0
54,59,1.0
55,59,0.0
56,59,0.0
57,59,0.0
58,59,0.0
59,59,0.0
60,59,0.0
61,59,0.0
62,59,0.0
63,59,0.0
64,59,1.0
65,59,0.0
66,59,1.0
67,59,0.0
68,59,1.0
69,59,1.0
70,59,0.0
71,59,0.0
72,59,0.0
73,59,0.0
74,59,0.0
0,62,0.0
1,62,0.0
2,62,0.0
3,62,0.0
4,62,0.0
5,62,0.0
6,62,0.0
7,62,0.0
8,62,0.0
9,62,0.0
10,62,0.0
11,62,0.0
12,62,0.0
13,62,0.0
14,62,0.0
15,62,0.0
16,62,0.0
17,62,0.0
18,62,0.0
19,62,0.0
20,62,1.0
21,62,0.0
22,62,0.0
23,62,0.0
24,62,0.0
25,62,0.0
26,62,0.0
27,62,0.0
28,62,0.0
29,62,0.0
30,62,0.0
31,62,0.0
32,62,0.0
33,62,0.0
34,62,0.0
35,62,0.0
36,62,0.0
37,62,0.0
38,62,0.0
39,62,0.0
40,62,0.0
41,62,0.0
42,62,0.0
43,62,0.0
44,62,0.0
45,62,0.0
46,62,0.0
47,62,0.0
48,62,0.0
49,62,0.0
50,62,0.0
51,62,0.0
52,62,0.0
53,62,0.0
54,62,0.0
55,62,0.0
56,62,0.0
57,62,0.0
58,62,0.0
59,62,0.0
60,62,0.0
61,62,0.0
62,62,0.0
63,62,0.0
64,62,0.0
65,62,0.0
66,62,0.0
67,62,0.0
68,62,0.0
69,62,0.0
70,62,0.0
71,62,0.0
72,62,0.0
73,62,0.0
74,62,0.0
0,64,0.0
1,64,0.0
2,64,0.0
3,64,1.0
4,64,0.0
5,64,1.0
6,64,0.0
7,64,1.0
8,64,1.0
9,64,0.0
10,64,0.0
11,64,0.0
12,64,0.0
13,64,0.0
14,64,0.0
15,64,0.0
16,64,0.0
17,64,0.0
18,64,1.0
19,64,0.0
20,64,0.0
21,64,1.0
22,64,0.0
23,64,1.0
24,64,0.0
25,64,1.0
26,64,0.0
27,64,0.0
28,64,0.0
29,64,0.0
30,64,1.0
31,64,0.0
32,64,0.0
33,64,0.0
34,64,1.0
35,64,0.0
36,64,0.0
37,64,0.0
38,64,0.0
39,64,0.0
40,64,0.0
41,64,0.0
42,64,0.0
43,64,1.0
44,64,0.0
45,64,0.0
46,64,0.0
47,64,0.0
48,64,0.0
49,64,1.0
50,64,0.0
51,64,0.0
52,64,0.0
53,64,1.0
54,64,0.0
55,64,0.0
56,64,0.0
57,64,1.0
58,64,1.0
59,64,0.0
60,64,0.0
61,64,0.0
62,64,0.0
63,64,1.0
64,64,1.0
65,64,0.0
66,64,1.0
67,64,0.0
68,64,1.0
69,64,0.0
70,64,1.0
71,64,1.0
72,64,0.0
73,64,0.0
74,64,0.0
0,69,0.0
1,69,0.0
2,69,0.0
3,69,0.0
4,69,0.0
5,69,0.0
6,69,0.0
7,69,0.0
8,69,0.0
9,69,0.0
10,69,0.0
11,69,0.0
12,69,0.0
13,69,0.0
14,69,0.0
15,69,0.0
16,69,0.0
17,69,0.0
18,69,0.0
19,69,0.0
20,69,0.0
21,69,0.0
22,69,0.0
23,69,0.0
24,69,0.0
25,69,0.0
26,69,0.0
27,69,0.0
28,69,0.0
29,69,0.0
30,69,0.0
31,69,0.0
32,69,0.0
33,69,0.0
34,69,0.0
35,69,0.0
36,69,0.0
37,69,0.0
38,69,0.0
39,69,0.0
40,69,0.0
41,69,0.0
42,69,0.0
43,69,0.0
44,69,0.0
45,69,0.0
46,69,0.0
47,69,1.0
48,69,0.0
49,69,0.0
50,69,0.0
51,69,0.0
52,69,0.0
53,69,0.0
54,69,0.0
55,69,0.0
56,69,0.0
57,69,0.0
58,69,0.0
59,69,0.0
60,69,0.0
61,69,0.0
62,69,0.0
63,69,0.0
64,69,0.0
65,69,0.0
66,69,0.0
67,69,0.0
68,69,0.0
69,69,0.0
70,69,0.0
71,69,0.0
72,69,0.0
73,69,0.0
74,69,0.0
0,74,0.0
1,74,1.0
2,74,0.0
3,74,0.0
4,74,0.0
5,74,0.0
6,74,1.0
7,74,0.0
8,74,0.0
9,74,1.0
10,74,0.0
11,74,0.0
12,74,0.0
13,74,0.0
14,74,0.0
15,74,1.0
16,74,0.0
17,74,0.0
18,74,0.0
19,74,0.0
20,74,0.0
21,74,0.0
22,74,0.0
23,74,0.0
24,74,0.0
25,74,0.0
26,74,0.0
27,74,1.0
28,74,0.0
29,74,0.0
30,74,0.0
31,74,1.0
32,74,0.0
33,74,0.0
34,74,1.0
35,74,1.0
36,74,0.0
37,74,1.0
38,74,0.0
39,74,0.0
40,74,1.0
41,74,0.0
42,74,0.0
43,74,0.0
44,74,0.0
45,74,0.0
46,74,0.0
47,74,0.0
48,74,0.0
49,74,0.0
50,74,0.0
51,74,1.0
52,74,0.0
53,74,0.0
54,74,0.0
55,74,0.0
56,74,0.0
57,74,0.0
58,74,0.0
59,74,0.0
60,74,0.0
61,74,0.0
62,74,1.0
63,74,0.0
64,74,1.0
65,74,0.0
66,74,0.0
67,74,0.0
68,74,0.0
69,74,0.0
70,74,0.0
71,74,1.0
72,74,0.0
73,74,0.0
74,74,0.0
0,75,0.0
1,75,0.0
2,75,0.0
3,75,0.0
4,75,0.0
5,75,1.0
6,75,0.0
7,75,0.0
8,75,0.0
9,75,0.0
10,75,0.0
11,75,0.0
12,75,0.0
13,75,0.0
14,75,0.0
15,75,0.0
16,75,0.0
17,75,0.0
18,75,0.0
19,75,0.0
20,75,0.0
21,75,0.0
22,75,0.0
23,75,0.0
24,75,0.0
25,75,0.0
26,75,1.0
27,75,0.0
28,75,0.0
29,75,0.0
30,75,0.0
31,75,0.0
32,75,0.0
33,75,0.0
34,75,0.0
35,75,0.0
36,75,0.0
37,75,0.0
38,75,0.0
39,75,0.0
40,75,0.0
41,75,0.0
42,75,0.0
43,75,0.0
44,75,0.0
45,75,0.0
46,75,0.0
47,75,0.0
48,75,0.0
49,75,0.0
50,75,0.0
51,75,0.0
52,75,0.0
53,75,0.0
54,75,0.0
55,75,0.0
56,75,0.0
57,75,0.0
58,75,0.0
59,75,0.0
60,75,1.0
61,75,0.0
62,75,0.0
63,75,0.0
64,75,0.0
65,75,0.0
66,75,0.0
67,75,0.0
68,75,0.0
69,75,0.0
70,75,0.0
71,75,0.0
72,75,0.0
73,75,0.0
74,75,0.0
0,78,0.0
1,78,1.0
2,78,0.0
3,78,0.0
4,78,0.0
5,78,0.0
6,78,0.0
7,78,0.0
8,78,0.0
9,78,0.0
10,78,0.0
11,78,0.0
12,78,0.0
13,78,0.0
14,78,0.0
15,78,0.0
16,78,0.0
17,78,0.0
18,78,0.0
19,78,0.0
20,78,0.0
21,78,0.0
22,78,0.0
23,78,0.0
24,78,0.0
25,78,0.0
26,78,0.0
27,78,0.0
28,78,0.0
29,78,0.0
30,78,0.0
31,78,0.0
32,78,0.0
33,78,0.0
34,78,0.0
35,78,0.0
36,78,0.0
37,78,0.0
38,78,0.0
39,78,0.0
40,78,0.0
41,78,0.0
42,78,0.0
43,78,0.0
44,78,0.0
45,78,0.0
46,78,0.0
47,78,0.0
48,78,0.0
49,78,0.0
50,78,0.0
51,78,0.0
52,78,0.0
53,78,0.0
54,78,0.0
55,78,0.0
56,78,0.0
57,78,0.0
58,78,0.0
59,78,0.0
60,78,0.0
61,78,0.0
62,78,0.0
63,78,0.0
64,78,0.0
65,78,0.0
66,78,0.0
67,78,0.0
68,78,0.0
69,78,0.0
70,78,0.0
71,78,0.0
72,78,0.0
73,78,0.0
74,78,0.0
0,82,0.0
1,82,0.0
2,82,0.0
3,82,0.0
4,82,0.0
5,82,0.0
6,82,0.0
7,82,0.0
8,82,0.0
9,82,0.0
10,82,0.0
11,82,0.0
12,82,0.0
13,82,0.0
14,82,0.0
15,82,0.0
16,82,0.0
17,82,0.0
18,82,0.0
19,82,0.0
20,82,0.0
21,82,0.0
22,82,0.0
23,82,0.0
24,82,0.0
25,82,0.0
26,82,0.0
27,82,0.0
28,82,0.0
29,82,0.0
30,82,0.0
31,82,0.0
32,82,0.0
33,82,0.0
34,82,0.0
35,82,0.0
36,82,0.0
37,82,0.0
38,82,0.0
39,82,0.0
40,82,0.0
41,82,0.0
42,82,0.0
43,82,0.0
44,82,0.0
45,82,0.0
46,82,0.0
47,82,1.0
48,82,0.0
49,82,0.0
50,82,0.0
51,82,0.0
52,82,0.0
53,82,0.0
54,82,0.0
55,82,0.0
56,82,0.0
57,82,0.0
58,82,0.0
59,82,0.0
60,82,0.0
61,82,0.0
62,82,0.0
63,82,0.0
64,82,0.0
65,82,0.0
66,82,0.0
67,82,0.0
68,82,0.0
69,82,0.0
70,82,0.0
71,82,0.0
72,82,0.0
73,82,0.0
74,82,0.0
0,85,0.0
1,85,0.0
2,85,0.0
3,85,0.0
4,85,0.0
5,85,0.0
6,85,0.0
7,85,0.0
8,85,0.0
9,85,0.0
10,85,0.0
11,85,0.0
12,85,0.0
13,85,0.0
14,85,0.0
15,85,0.0
16,85,0.0
17,85,0.0
18,85,0.0
19,85,0.0
20,85,0.0
21,85,0.0
22,85,0.0
23,85,0.0
24,85,0.0
25,85,0.0
26,85,0.0
27,85,0.0
28,85,1.0
29,85,0.0
30,85,0.0
31,85,0.0
32,85,0.0
33,85,0.0
34,85,0.0
35,85,0.0
36,85,0.0
37,85,0.0
38,85,0.0
39,85,0.0
40,85,0.0
41,85,0.0
42,85,0.0
43,85,0.0
44,85,0.0
45,85,0.0
46,85,0.0
47,85,0.0
48,85,0.0
49,85,0.0
50,85,0.0
51,85,0.0
52,85,0.0
53,85,0.0
54,85,0.0
55,85,0.0
56,85,0.0
57,85,0.0
58,85,0.0
59,85,0.0
60,85,0.0
61,85,0.0
62,85,0.0
63,85,0.0
64,85,0.0
65,85,0.0
66,85,0.0
67,85,0.0
68,85,0.0
69,85,0.0
70,85,0.0
71,85,0.0
72,85,0.0
73,85,0.0
74,85,0.0
0,89,0.0
1,89,1.0
2,89,0.0
3,89,0.0
4,89,0.0
5,89,0.0
6,89,0.0
7,89,0.0
8,89,0.0
9,89,0.0
10,89,0.0
11,89,0.0
12,89,0.0
13,89,0.0
14,89,0.0
15,89,0.0
16,89,0.0
17,89,0.0
18,89,0.0
19,89,0.0
20,89,0.0
21,89,0.0
22,89,0.0
23,89,0.0
24,89,0.0
25,89,0.0
26,89,0.0
27,89,0.0
28,89,0.0
29,89,0.0
30,89,0.0
31,89,0.0
32,89,0.0
33,89,0.0
34,89,0.0
35,89,0.0
36,89,0.0
37,89,0.0
38,89,0.0
39,89,0.0
40,89,0.0
41,89,0.0
42,89,0.0
43,89,0.0
44,89,0.0
45,89,0.0
46,89,0.0
47,89,0.0
48,89,0.0
49,89,0.0
50,89,0.0
51,89,0.0
52,89,0.0
53,89,0.0
54,89,0.0
55,89,0.0
56,89,0.0
57,89,0.0
58,89,0.0
59,89,0.0
60,89,0.0
61,89,0.0
62,89,0.0
63,89,0.0
64,89,0.0
65,89,0.0
66,89,0.0
67,89,0.0
68,89,0.0
69,89,0.0
70,89,0.0
71,89,0.0
72,89,0.0
73,89,0.0
74,89,0.0
0,91,0.0
1,91,0.0
2,91,1.0
3,91,0.0
4,91,0.0
5,91,0.0
6,91,0.0
7,91,0.0
8,91,0.0
9,91,0.0
10,91,0.0
11,91,0.0
12,91,0.0
13,91,0.0
14,91,0.0
15,91,0.0
16,91,0.0
17,91,0.0
18,91,0.0
19,91,0.0
20,91,0.0
21,91,0.0
22,91,0.0
23,91,0.0
24,91,0.0
25,91,0.0
26,91,0.0
27,91,0.0
28,91,0.0
29,91,0.0
30,91,0.0
31,91,0.0
32,91,0.0
33,91,0.0
34,91,0.0
35,91,0.0
36,91,0.0
37,91,0.0
38,91,0.0
39,91,0.0
40,91,0.0
41,91,0.0
42,91,0.0
43,91,0.0
44,91,0.0
45,91,0.0
46,91,0.0
47,91,0.0
48,91,0.0
49,91,0.0
50,91,0.0
51,91,0.0
52,91,0.0
53,91,0.0
54,91,0.0
55,91,0.0
56,91,0.0
57,91,0.0
58,91,0.0
59,91,0.0
60,91,0.0
61,91,0.0
62,91,0.0
63,91,0.0
64,91,0.0
65,91,0.0
66,91,0.0
67,91,0.0
68,91,0.0
69,91,0.0
70,91,0.0
71,91,0.0
72,91,0.0
73,91,0.0
74,91,0.0
0,97,0.0
1,97,0.0
2,97,0.0
3,97,0.0
4,97,0.0
5,97,0.0
6,97,0.0
7,97,0.0
8,97,0.0
9,97,0.0
10,97,0.0
11,97,0.0
12,97,0.0
13,97,0.0
14,97,0.0
15,97,0.0
16,97,0.0
17,97,1.0
18,97,0.0
19,97,0.0
20,97,0.0
21,97,0.0
22,97,0.0
23,97,0.0
24,97,0.0
25,97,0.0
26,97,0.0
27,97,0.0
28,97,0.0
29,97,0.0
30,97,0.0
31,97,0.0
32,97,0.0
33,97,0.0
34,97,0.0
35,97,0.0
36,97,0.0
37,97,0.0
38,97,0.0
39,97,0.0
40,97,0.0
41,97,0.0
42,97,0.0
43,97,0.0
44,97,0.0
45,97,0.0
46,97,0.0
47,97,0.0
48,97,0.0
49,97,0.0
50,97,0.0
51,97,0.0
52,97,0.0
53,97,0.0
54,97,0.0
55,97,0.0
56,97,0.0
57,97,0.0
58,97,0.0
59,97,0.0
60,97,0.0
61,97,0.0
62,97,0.0
63,97,0.0
64,97,0.0
65,97,0.0
66,97,0.0
67,97,0.0
68,97,0.0
69,97,0.0
70,97,0.0
71,97,0.0
72,97,0.0
73,97,0.0
74,97,0.0
0,98,0.0
1,98,0.0
2,98,0.0
3,98,0.0
4,98,0.0
5,98,0.0
6,98,0.0
7,98,0.0
8,98,0.0
9,98,0.0
10,98,0.0
11,98,0.0
12,98,0.0
13,98,0.0
14,98,0.0
15,98,0.0
16,98,0.0
17,98,0.0
18,98,0.0
19,98,0.0
20,98,0.0
21,98,0.0
22,98,0.0
23,98,0.0
24,98,0.0
25,98,0.0
26,98,0.0
27,98,0.0
28,98,0.0
29,98,0.0
30,98,0.0
31,98,0.0
32,98,0.0
33,98,1.0
34,98,0.0
35,98,0.0
36,98,0.0
37,98,0.0
38,98,0.0
39,98,0.0
40,98,0.0
41,98,0.0
42,98,0.0
43,98,0.0
44,98,0.0
45,98,0.0
46,98,0.0
47,98,0.0
48,98,0.0
49,98,0.0
50,98,0.0
51,98,0.0
52,98,0.0
53,98,0.0
54,98,0.0
55,98,0.0
56,98,0.0
57,98,0.0
58,98,0.0
59,98,0.0
60,98,0.0
61,98,0.0
62,98,0.0
63,98,0.0
64,98,0.0
65,98,0.0
66,98,0.0
67,98,0.0
68,98,0.0
69,98,0.0
70,98,0.0
71,98,0.0
72,98,0.0
73,98,0.0
74,98,0.0
0,99,0.0
1,99,0.0
2,99,0.0
3,99,1.0
4,99,0.0
5,99,0.0
6,99,0.0
7,99,0.0
8,99,0.0
9,99,0.0
10,99,0.0
11,99,1.0
12,99,0.0
13,99,1.0
14,99,0.0
15,99,1.0
16,99,0.0
17,99,0.0
18,99,0.0
19,99,0.0
20,99,0.0
21,99,0.0
22,99,1.0
23,99,0.0
24,99,0.0
25,99,1.0
26,99,0.0
27,99,1.0
28,99,0.0
29,99,0.0
30,99,0.0
31,99,1.0
32,99,0.0
33,99,0.0
34,99,1.0
35,99,0.0
36,99,1.0
37,99,0.0
38,99,0.0
39,99,0.0
40,99,0.0
41,99,1.0
42,99,1.0
43,99,0.0
44,99,0.0
45,99,0.0
46,99,0.0
47,99,1.0
48,99,0.0
49,99,1.0
50,99,0.0
51,99,0.0
52,99,0.0
53,99,0.0
54,99,1.0
55,99,0.0
56,99,0.0
57,99,1.0
58,99,0.0
59,99,0.0
60,99,1.0
61,99,0.0
62,99,0.0
63,99,0.0
64,99,0.0
65,99,1.0
66,99,0.0
67,99,0.0
68,99,0.0
69,99,1.0
70,99,0.0
71,99,0.0
72,99,0.0
73,99,0.0
74,99,1.0
0,102,0.0
1,102,0.0
2,102,0.0
3,102,0.0
4,102,0.0
5,102,0.0
6,102,0.0
7,102,0.0
8,102,0.0
9,102,0.0
10,102,0.0
11,102,0.0
12,102,0.0
13,102,0.0
14,102,0.0
15,102,0.0
16,102,0.0
17,102,0.0
18,102,0.0
19,102,0.0
20,102,0.0
21,102,0.0
22,102,0.0
23,102,0.0
24,102,0.0
25,102,0.0
26,102,0.0
27,102,0.0
28,102,0.0
29,102,0.0
30,102,0.0
31,102,0.0
32,102,0.0
33,102,0.0
34,102,0.0
35,102,0.0
36,102,0.0
37,102,0.0
38,102,0.0
39,102,0.0
40,102,0.0
41,102,0.0
42,102,0.0
43,102,0.0
44,102,0.0
45,102,0.0
46,102,0.0
47,102,0.0
48,102,0.0
49,102,0.0
50,102,0.0
51,102,0.0
52,102,0.0
53,102,0.0
54,102,0.0
55,102,0.0
56,102,1.0
57,102,0.0
58,102,0.0
59,102,0.0
60,102,0.0
61,102,0.0
62,102,0.0
63,102,0.0
64,102,0.0
65,102,0.0
66,102,0.0
67,102,0.0
68,102,0.0
69,102,0.0
70,102,0.0
71,102,0.0
72,102,0.0
73,102,0.0
74,102,0.0
0,115,1.0
1,115,0.0
2,115,0.0
3,115,0.0
4,115,0.0
5,115,0.0
6,115,0.0
7,115,0.0
8,115,0.0
9,115,0.0
10,115,0.0
11,115,0.0
12,115,0.0
13,115,0.0
14,115,0.0
15,115,0.0
16,115,0.0
17,115,0.0
18,115,0.0
19,115,0.0
20,115,0.0
21,115,0.0
22,115,0.0
23,115,0.0
24,115,0.0
25,115,0.0
26,115,0.0
27,115,0.0
28,115,0.0
29,115,0.0
30,115,0.0
31,115,0.0
32,115,0.0
33,115,0.0
34,115,0.0
35,115,0.0
36,115,0.0
37,115,0.0
38,115,0.0
39,115,0.0
40,115,0.0
41,115,0.0
42,115,0.0
43,115,0.0
44,115,0.0
45,115,0.0
46,115,0.0
47,115,0.0
48,115,0.0
49,115,0.0
50,115,0.0
51,115,0.0
52,115,0.0
53,115,0.0
54,115,0.0
55,115,0.0
56,115,1.0
57,115,0.0
58,115,0.0
59,115,0.0
60,115,0.0
61,115,0.0
62,115,0.0
63,115,0.0
64,115,0.0
65,115,0.0
66,115,0.0
67,115,0.0
68,115,0.0
69,115,0.0
70,115,0.0
71,115,0.0
72,115,0.0
73,115,0.0
74,115,0.0
0,120,0.0
1,120,0.0
2,120,0.0
3,120,0.0
4,120,0.0
5,120,0.0
6,120,0.0
7,120,0.0
8,120,0.0
9,120,0.0
10,120,0.0
11,120,0.0
12,120,0.0
13,120,0.0
14,120,1.0
15,120,0.0
16,120,0.0
17,120,0.0
18,120,0.0
19,120,0.0
20,120,0.0
21,120,0.0
22,120,0.0
23,120,0.0
24,120,0.0
25,120,0.0
26,120,0.0
27,120,0.0
28,120,0.0
29,120,0.0
30,120,0.0
31,120,0.0
32,120,0.0
33,120,0.0
34,120,0.0
35,120,0.0
36,120,0.0
37,120,0.0
38,120,0.0
39,120,0.0
40,120,0.0
41,120,0.0
42,120,0.0
43,120,0.0
44,120,1.0
45,120,0.0
46,120,0.0
47,120,0.0
48,120,0.0
49,120,0.0
50,120,0.0
51,120,0.0
52,120,0.0
53,120,0.0
54,120,0.0
55,120,0.0
56,120,0.0
57,120,0.0
58,120,0.0
59,120,0.0
60,120,0.0
61,120,0.0
62,120,0.0
63,120,0.0
64,120,0.0
65,120,0.0
66,120,0.0
67,120,0.0
68,120,0.0
69,120,0.0
70,120,0.0
71,120,0.0
72,120,0.0
73,120,0.0
74,120,0.0
0,123,0.0
1,123,0.0
2,123,0.0
3,123,0.0
4,123,0.0
5,123,0.0
6,123,0.0
7,123,0.0
8,123,0.0
9,123,0.0
10,123,0.0
11,123,0.0
12,123,0.0
13,123,0.0
14,123,0.0
15,123,0.0
16,123,0.0
17,123,0.0
18,123,0.0
19,123,0.0
20,123,0.0
21,123,0.0
22,123,0.0
23,123,0.0
24,123,0.0
25,123,0.0
26,123,0.0
27,123,0.0
28,123,0.0
29,123,0.0
30,123,0.0
31,123,0.0
32,123,0.0
33,123,0.0
34,123,0.0
35,123,0.0
36,123,0.0
37,123,0.0
38,123,0.0
39,123,0.0
40,123,0.0
41,123,0.0
42,123,0.0
43,123,0.0
44,123,0.0
45,123,0.0
46,123,0.0
47,123,0.0
48,123,0.0
49,123,0.0
50,123,0.0
51,123,0.0
52,123,0.0
53,123,0.0
54,123,1.0
55,123,0.0
56,123,0.0
57,123,0.0
58,123,0.0
59,123,0.0
60,123,0.0
61,123,0.0
62,123,0.0
63,123,0.0
64,123,0.0
65,123,0.0
66,123,0.0
67,123,0.0
68,123,0.0
69,123,0.0
70,123,0.0
71,123,0.0
72,123,0.0
73,123,0.0
74,123,0.0
0,130,0.0
1,130,0.0
2,130,0.0
3,130,0.0
4,130,0.0
5,130,0.0
6,130,0.0
7,130,0.0
8,130,0.0
9,130,0.0
10,130,0.0
11,130,0.0
12,130,0.0
13,130,0.0
14,130,0.0
15,130,0.0
16,130,0.0
17,130,0.0
18,130,0.0
19,130,0.0
20,130,0.0
21,130,0.0
22,130,0.0
23,130,0.0
24,130,0.0
25,130,0.0
26,130,0.0
27,130,0.0
28,130,0.0
29,130,0.0
30,130,0.0
31,130,0.0
32,130,0.0
33,130,0.0
34,130,0.0
35,130,0.0
36,130,0.0
37,130,0.0
38,130,0.0
39,130,0.0
40,130,0.0
41,130,0.0
42,130,0.0
43,130,0.0
44,130,0.0
45,130,0.0
46,130,0.0
47,130,0.0
48,130,0.0
49,130,0.0
50,130,0.0
51,130,0.0
52,130,0.0
53,130,0.0
54,130,0.0
55,130,0.0
56,130,0.0
57,130,0.0
58,130,0.0
59,130,0.0
60,130,0.0
61,130,1.0
62,130,0.0
63,130,0.0
64,130,0.0
65,130,0.0
66,130,0.0
67,130,0.0
68,130,0.0
69,130,0.0
70,130,0.0
71,130,0.0
72,130,0.0
73,130,0.0
74,130,0.0
0,132,0.0
1,132,1.0
2,132,0.0
3,132,0.0
4,132,0.0
5,132,0.0
6,132,0.0
7,132,0.0
8,132,0.0
9,132,0.0
10,132,0.0
11,132,0.0
12,132,0.0
13,132,0.0
14,132,0.0
15,132,0.0
16,132,0.0
17,132,0.0
18,132,0.0
19,132,0.0
20,132,0.0
21,132,0.0
22,132,0.0
23,132,0.0
24,132,0.0
25,132,0.0
